ath:AT4G30370	PF00097,PF12678,PF12861,PF13445,PF13639,PF13920,PF13923,PF14446,PF14447,PF14634
ath:AT4G12000	PF01102,PF06726,PF09335
ath:AT3G56990	PF08159
ath:AT2G43200	PF01209,PF01728,PF03141,PF07021,PF08241,PF08242,PF12847,PF13489,PF13649,PF13847
ath:AT1G71080	PF09816
ath:AT2G34210	PF00467,PF03439,PF05899,PF11942
ath:AT4G26240	PF04238,PF10176,PF14812,PF14897
ath:AT3G60800	PF01529,PF07219,PF08412
ath:AT1G19440	PF00195,PF02797,PF08392,PF08541,PF08545
ath:AT1G40129	PF03732
ath:AT5G64240	PF00656
ath:AT5G16730	PF05701
ath:AT4G18790	PF01566
ath:AT3G01680	PF14576,PF14577
ath:AT3G05000	PF04051
ath:AT1G27210	PF02985,PF08910,PF12348,PF12755,PF12765,PF13513,PF13646
ath:AT1G53030	PF05051
ath:AT3G23370	PF00076,PF14259
ath:AT5G56790	PF00069,PF01636,PF07714
ath:AT5G52830	PF03106
ath:AT5G38420	PF00101,PF12338,PF13122
ath:AT5G01160	PF00097,PF10235,PF14634
ath:AT3G45060	PF07690
ath:AT3G28345	PF00004,PF00005,PF00664,PF02463,PF03193,PF06414,PF09818,PF12846,PF13191,PF13207,PF13245,PF13304,PF13401,PF13476,PF13521,PF13555,PF13558,PF13604
ath:AT1G67270	PF09551,PF10497,PF15612
ath:AT1G72416	PF00226,PF04614,PF08664
ath:AT3G11960	PF03178,PF10433
ath:AT1G58007	PF12911,PF15102,PF15176
ath:AT3G19240	PF08553,PF12764
ath:AT1G04190	PF00515,PF04212,PF04918,PF07719,PF13174,PF13176,PF13181,PF13371,PF13414,PF13424,PF13428,PF13431,PF13432,PF14559
ath:AT1G55860	PF00514,PF00627,PF00632,PF06012,PF06025,PF14377,PF15468
ath:AT3G55340	PF00054,PF00076,PF00098,PF09468,PF13893,PF14259,PF14605
ath:AT2G03420	PF00221
ath:AT1G14470	PF01227,PF01535,PF12854,PF13041,PF13812
ath:AT3G07830	PF00295,PF05048,PF13229,PF13575
ath:AT1G77550	PF03133,PF12799,PF13855
ath:AT1G24909	PF00117,PF07722
ath:AT2G30780	PF01535,PF12854,PF13041,PF13812
ath:AT5G11760	PF08576
ath:AT4G21270	PF00225,PF04156
ath:AT3G63110	PF00005,PF01715,PF01745,PF02562,PF13207,PF13245,PF13401,PF13481,PF13671
ath:AT3G47890	PF00443,PF04780,PF04781
ath:AT2G17660	PF05627
ath:AT1G53035	PF04039,PF06197,PF07695,PF07947,PF08006,PF08229,PF13425
ath:AT2G25110	PF02815,PF08709
ath:AT4G17140	PF00169,PF06101,PF09333,PF12624
ath:AT3G51700	PF02689,PF05970
ath:AT3G11964	PF00575,PF05843
ath:AT2G26650	PF00023,PF00027,PF00520,PF07885,PF11834,PF12796,PF13606,PF13637,PF13857
ath:AT2G02090	PF00176,PF00271,PF04851,PF11496
ath:AT2G39350	PF00005,PF00437,PF00910,PF00931,PF01061,PF01580,PF01583,PF01926,PF01935,PF02223,PF02263,PF02463,PF03193,PF03205,PF03308,PF05673,PF05729,PF08477,PF12698,PF12846,PF13175,PF13191,PF13207,PF13238,PF13304,PF13401,PF13476,PF13481,PF13521,PF13555,PF13671
ath:AT1G22240	PF00806,PF06316
ath:AT5G55140	PF00327,PF02783
ath:AT5G07630	PF04506,PF14667
ath:AT4G09690	PF00130,PF00628,PF03107,PF07649
ath:AT1G10830	PF01127,PF07298,PF09878,PF14965
ath:AT3G14270	PF00118,PF01363,PF01504
ath:AT5G47690	PF09465
ath:AT5G43730	PF00308,PF00931,PF04084,PF05729,PF12799,PF13191,PF13401,PF13855
ath:AT4G00800	PF00400,PF00637,PF12816,PF13639
ath:AT1G50890	PF01602,PF02985,PF13646
ath:AT1G58170	PF03018
ath:AT3G10310	PF00225,PF00307,PF07295
ath:AT1G80030	PF00226,PF00684,PF01556
ath:AT1G32520	PF07534
ath:AT5G51500	PF01095,PF04043,PF12219
ath:AT3G02860	PF12171,PF12874
ath:AT2G44700	PF00646,PF01344,PF07646,PF07893,PF12937,PF13418,PF13854,PF13964
ath:AT1G72580	PF03429,PF04760,PF06413,PF07851,PF10674,PF14620,PF14932
ath:AT1G54210	PF04110
ath:AT1G06700	PF00069,PF03109,PF07714
ath:AT5G57970	PF03352
ath:AT3G24550	PF00069,PF02480,PF03109,PF07714,PF08693,PF12768,PF13908,PF14575,PF15102
ath:AT3G15605	PF00076,PF14259
ath:AT2G20140	PF00004,PF00158,PF00910,PF00931,PF01078,PF01695,PF02562,PF05496,PF05673,PF05729,PF06068,PF06414,PF06745,PF07724,PF07726,PF07728,PF13173,PF13191,PF13207,PF13238,PF13245,PF13401,PF13479,PF13481,PF13521,PF13671,PF14532
ath:AT1G31190	PF00459
ath:AT1G68450	PF05678
ath:AT5G65740	PF00179,PF05773,PF08746,PF09765,PF11793,PF12678,PF12861,PF13639,PF13771,PF13832,PF13923
ath:AT4G36730	PF00170,PF01496,PF02183,PF03131,PF04111,PF04156,PF04849,PF04977,PF05103,PF06005,PF06785,PF07106,PF07246,PF07558,PF07716,PF07777,PF08614,PF09726,PF10186,PF10473,PF11559,PF11932,PF12072,PF12325,PF13851,PF14197,PF14661,PF14988,PF15136,PF15294
ath:AT4G27740	PF03226,PF04828,PF11648,PF12773,PF14279
ath:AT4G12170	PF00085,PF13098,PF13905
ath:AT1G05370	PF00650,PF10054
ath:AT2G34380	PF06775,PF07856
ath:AT2G21680	PF00646,PF01344,PF07646,PF13415,PF13418,PF13854,PF13964
ath:AT5G50170	PF00168,PF02893
ath:AT5G39920	PF00023,PF06807,PF12796,PF13637
ath:AT5G02660	PF04780,PF04781,PF12756
ath:AT3G54010	PF00254,PF00515,PF07719,PF12895,PF13174,PF13181,PF13371,PF13414,PF13424,PF13431,PF13432,PF14559,PF14561
ath:AT3G06500	PF06202,PF12899
ath:AT2G20142	PF01582,PF13676
ath:AT2G43370	PF00076,PF08206,PF13893,PF14259
ath:AT3G20910	PF02045
ath:AT1G13140	PF00067
ath:AT5G24350	PF07682,PF08314
ath:AT4G08040	PF00155,PF01212
ath:AT3G60970	PF00005,PF00350,PF00437,PF00664,PF01078,PF01580,PF01926,PF01935,PF02463,PF03029,PF03205,PF03308,PF05673,PF08477,PF10662,PF13191,PF13207,PF13238,PF13304,PF13401,PF13476,PF13555
ath:AT3G46560	PF02953,PF05811
ath:AT1G64810	PF03048,PF05634
ath:AT5G60450	PF02309,PF02362,PF06507
ath:AT5G46040	PF00854,PF01061
ath:AT5G38590	PF00646,PF07723,PF12799,PF12937,PF13855,PF14580
ath:AT5G12940	PF00560,PF08263,PF12799,PF13516,PF13855
ath:AT1G09010	PF00703,PF02836,PF02837
ath:AT3G05170	PF00300
ath:AT1G27380	PF00786
ath:AT5G24352	PF06361,PF14215
ath:AT5G20710	PF01301,PF02140,PF02449,PF02837,PF13364
ath:AT4G30220	PF01423,PF14438
ath:AT3G56840	PF00070,PF00890,PF00996,PF01266,PF01494,PF01946,PF02254,PF02737,PF03486,PF03721,PF05834,PF07992,PF13450,PF13738
ath:AT1G23420	PF00505,PF04690,PF06244,PF06424,PF09011,PF10122,PF11331
ath:AT5G42400	PF00856,PF02213
ath:AT4G31760	PF00141,PF14788
ath:AT4G27745	PF03226,PF11648,PF11672
ath:AT2G35600	PF08381,PF13713
ath:AT1G63480	PF02178,PF03479
ath:AT1G15970	PF03352
ath:AT1G45110	PF00590
ath:AT1G54217	PF00487,PF00951,PF09446,PF09913,PF10251
ath:AT5G50175	PF00909,PF01027,PF03620,PF14256
ath:AT2G03590	PF06800,PF07168,PF07857
ath:AT3G01530	PF00249,PF08914,PF11733,PF12012,PF13384,PF13921
ath:AT2G16015	PF09181,PF11704
ath:AT5G56640	PF01966,PF05153,PF09096
ath:AT5G01010	PF13897
ath:AT4G18640	PF00069,PF00560,PF06706,PF07714,PF08263,PF12799,PF13855,PF14610
ath:AT4G03070	PF03171,PF14226
ath:AT2G25280	PF01875,PF12697
ath:AT3G23220	PF00847
ath:AT1G73805	PF07887
ath:AT1G46768	PF00847
ath:AT5G41070	PF00035,PF05099,PF14709
ath:AT5G15250	PF00004,PF00158,PF01057,PF01078,PF01434,PF01695,PF05496,PF06068,PF06414,PF06480,PF07724,PF07728,PF13173,PF13191,PF13207,PF13238,PF13245,PF13401,PF13481,PF13521,PF13671,PF14532
ath:AT3G63280	PF00069,PF07714,PF14531
ath:AT1G67120	PF00004,PF00005,PF00158,PF00437,PF00448,PF00910,PF01637,PF01695,PF02367,PF03193,PF03205,PF03215,PF05673,PF05729,PF06414,PF07726,PF07728,PF10662,PF12774,PF13173,PF13191,PF13207,PF13238,PF13245,PF13401,PF13479,PF13481,PF13555,PF13671,PF14532
ath:AT3G15770	PF13259
ath:AT1G04040	PF03767,PF13419,PF13848
ath:AT1G27385	PF04359
ath:AT5G66920	PF00394,PF07731,PF07732
ath:AT4G04404	PF00096,PF10571,PF13894,PF13912
ath:AT3G59150	PF00646,PF12937
ath:AT3G51870	PF00153
ath:AT2G16018	PF07684
ath:AT5G03840	PF01161
ath:AT2G35605	PF02201
ath:AT1G77400	PF05097
ath:AT2G30630	PF00005,PF02492,PF06414,PF10412,PF10745,PF12846,PF13238,PF13671
ath:AT1G18280	PF00234,PF14368
ath:AT5G11610	PF03016,PF06371
ath:AT4G21120	PF00324,PF13520,PF13906
ath:AT4G00970	PF00069,PF01636,PF01657,PF06365,PF07714,PF11087,PF11883
ath:AT3G47740	PF00005,PF02463,PF12698,PF13175,PF13304
ath:AT1G54380	PF04938
ath:AT3G10480	PF02365,PF04849,PF08614,PF15294
ath:AT1G06870	PF00717,PF10502
ath:AT2G04810	PF00646,PF03478,PF06434
ath:AT1G32690	PF05340
ath:AT1G14320	PF00252
ath:AT5G51670	PF05003,PF11128,PF11961,PF15359
ath:AT4G22660	PF00646,PF03478,PF07435,PF12937,PF14923
ath:AT4G13670	PF00684,PF01471,PF04312,PF08823,PF11932
ath:AT2G39200	PF03094
ath:AT2G40910	PF00646,PF08268,PF09842,PF12937
ath:AT2G44870	PF00130,PF01363,PF01667,PF06061,PF06397
ath:AT2G17510	PF00773,PF08206,PF13638
ath:AT1G28560	PF12251
ath:AT5G25850	PF00646,PF07723,PF08387
ath:AT5G15254	PF00965
ath:AT4G35360	PF01937
ath:AT5G61950	PF00443,PF04780,PF04781
ath:AT5G47540	PF04424,PF08569,PF12213,PF13646
ath:AT5G10280	PF00249,PF13921
ath:AT3G54180	PF00069,PF06293,PF07714,PF14531
ath:AT1G50740	PF02417,PF03647,PF05019,PF08566
ath:AT3G14120	PF04121
ath:AT3G06670	PF00638,PF03022,PF04802
ath:AT5G06150	PF00134,PF02984
ath:AT3G50220	PF00074,PF04669
ath:AT3G28360	PF00005,PF00664,PF02463,PF03193,PF06414,PF09818,PF13173,PF13191,PF13207,PF13238,PF13245,PF13304,PF13521,PF13555,PF13558,PF13604
ath:AT1G77405	PF01535,PF11848,PF12854,PF13041,PF13812
ath:AT3G02710	PF08216,PF08569
ath:AT1G72430	PF02519
ath:AT5G57820	PF00097,PF00103,PF02050,PF12678,PF13012,PF13445,PF13639,PF13675,PF13923,PF14357,PF14634
ath:AT3G42770	PF00646,PF07723,PF08387,PF12937
ath:AT1G64980	PF01501
ath:AT1G59359	PF00333,PF03719
ath:AT1G68300	PF00582,PF11718,PF13500
ath:AT1G23590	PF02713
ath:AT2G21530	PF00498
ath:AT3G16950	PF00070,PF00890,PF01134,PF01266,PF01946,PF02852,PF03721,PF07992,PF12831,PF13434,PF13738
ath:AT1G05220	PF03741,PF10914
ath:AT1G09180	PF00025,PF00071,PF00503,PF01926,PF04670,PF08477,PF09439,PF10662
ath:AT1G31040	PF00643,PF04640
ath:AT5G50020	PF00499,PF01529,PF03857
ath:AT5G02510	PF01280,PF10481,PF11744,PF14703,PF14817
ath:AT4G22666	PF00234,PF14368
ath:AT4G12020	PF00004,PF00069,PF00931,PF02671,PF03106,PF03205,PF03969,PF07714,PF07725,PF10412,PF12799,PF13173,PF13191,PF13238,PF13855,PF14531
ath:AT4G04570	PF00069,PF01636,PF01657,PF03109,PF07714
ath:AT2G43220	PF00130,PF00628,PF03107,PF07649
ath:AT2G34230	PF04780,PF04781
ath:AT5G42570	PF00038,PF00261,PF00769,PF01496,PF01920,PF02183,PF02403,PF04111,PF04156,PF04977,PF05121,PF05529,PF05557,PF07716,PF07888,PF07926,PF10146,PF10211,PF10234,PF10303,PF10473,PF11559,PF11932,PF12718,PF12761,PF12795,PF13600,PF13851,PF13870,PF14197,PF14282,PF14389,PF14662,PF14817,PF15035
ath:AT5G24200	PF01764,PF12695,PF12697
ath:AT4G26260	PF01966,PF05153
ath:AT4G09545	PF05617
ath:AT3G60820	PF00227,PF05043
ath:AT3G46410	PF00069,PF07714
ath:AT2G35770	PF00450,PF12710
ath:AT1G53050	PF00069,PF01636,PF07387,PF07714,PF14531
ath:AT1G19460	PF01344,PF07646,PF07893,PF13854,PF13964,PF15470
ath:AT5G64260	PF04674
ath:AT5G60300	PF00069,PF00139,PF01636,PF06365,PF07714,PF14610
ath:AT5G16750	PF00400,PF02239,PF08625,PF09384,PF11715,PF15492
ath:AT5G01180	PF00854,PF14015
ath:AT1G58025	PF00439
ath:AT3G05020	PF00550,PF14573
ath:AT3G23390	PF00935
ath:AT5G52850	PF01535,PF11525,PF12854,PF13041,PF13326,PF13414,PF13428,PF13431,PF13812,PF14432
ath:AT5G38440	PF03645,PF05938
ath:AT3G45080	PF00685,PF13469
ath:AT1G78900	PF00006,PF00306,PF02874,PF13173
ath:AT1G67290	PF07250,PF09118,PF13418
ath:AT4G31610	PF02362,PF02724,PF03066,PF03754,PF05327,PF05642
ath:AT3G11980	PF01073,PF01370,PF03015,PF04321,PF07993
ath:AT3G19260	PF03798
ath:AT1G63330	PF01535,PF06239,PF10037,PF12854,PF13041,PF13812
ath:AT1G15820	PF00504
ath:AT5G20885	PF00097,PF04423,PF05883,PF11789,PF12678,PF12861,PF12906,PF13445,PF13639,PF13920,PF13923,PF14446,PF14634
ath:AT1G55880	PF00291
ath:AT3G55360	PF02544
ath:AT2G03440	PF05568,PF09731
ath:AT1G14490	PF03479
ath:AT3G07850	PF00295,PF12708,PF13229
ath:AT1G77570	PF00447,PF10167
ath:AT2G25130	PF00514
ath:AT3G63130	PF00535,PF12799,PF13516,PF13855,PF13943
ath:AT2G17680	PF03087,PF12641
ath:AT3G15620	PF00875,PF03441
ath:AT2G26670	PF01126
ath:AT1G22260	PF05791
ath:AT5G15100	PF03547
ath:AT4G17160	PF00005,PF00009,PF00025,PF00071,PF01926,PF03193,PF04670,PF08477,PF13401,PF13479
ath:AT3G51720	PF05701,PF15146
ath:AT5G55160	PF00240,PF11976
ath:AT5G07650	PF02181,PF03961,PF04156,PF04540,PF05192,PF11157,PF14523,PF14953
ath:AT4G31615	PF02362
ath:AT3G59000	PF00646,PF08387,PF12937
ath:AT3G25900	PF02574
ath:AT1G10850	PF00069,PF00560,PF01636,PF02439,PF02480,PF06697,PF07714,PF08263,PF08374,PF12799,PF13855,PF14575,PF14991,PF15330
ath:AT1G18130	PF03129
ath:AT3G14290	PF00227,PF10584
ath:AT5G43750	PF11297
ath:AT4G00820	PF00612,PF13178
ath:AT1G32540	PF06943,PF10122
ath:AT1G69800	PF00571
ath:AT1G58190	PF00560,PF08263,PF12799,PF13516,PF13855
ath:AT3G10330	PF00134,PF00382,PF01667,PF08271
ath:AT1G80050	PF00156,PF07690,PF14681
ath:AT5G51520	PF00356,PF04043,PF09177,PF10481
ath:AT4G13520	PF15004
ath:AT3G50390	PF00400,PF08801,PF14783
ath:AT3G02880	PF00069,PF00560,PF01034,PF02439,PF04478,PF07714,PF08263,PF08693,PF10507,PF12768,PF12799,PF13855,PF14575
ath:AT1G28410	PF04156,PF04582,PF12718,PF14077,PF14915
ath:AT1G54230	PF08429,PF08856,PF12305
ath:AT1G06720	PF00004,PF00009,PF00910,PF01926,PF04950,PF05729,PF08142,PF08477,PF13086,PF13191,PF13207,PF13245,PF13401
ath:AT5G57990	PF00443,PF13423
ath:AT4G35210	PF02650,PF03087,PF05633,PF08477
ath:AT3G24570	PF04117
ath:AT2G20160	PF01466,PF03931
ath:AT1G68470	PF03016
ath:AT2G18900	PF00400
ath:AT5G65760	PF00326,PF00561,PF05577,PF08559,PF12695,PF12697
ath:AT5G61800	PF01535,PF12854,PF13041,PF13414,PF13812
ath:AT5G10130	PF01190
ath:AT4G36750	PF00258,PF02525,PF03358
ath:AT4G27760	PF00106,PF01370,PF08659,PF13460,PF13561
ath:AT4G12190	PF00097,PF00628,PF02132,PF04423,PF05883,PF11789,PF11793,PF12678,PF12861,PF12906,PF13445,PF13639,PF13920,PF13923,PF14570,PF14634,PF14835,PF15227
ath:AT2G43390	PF09130
ath:AT2G16030	PF05148,PF08241
ath:AT5G39940	PF00890,PF01134,PF01266,PF03486,PF05834,PF07992,PF12831,PF13450
ath:AT5G02680	PF01588,PF04104,PF09334
ath:AT4G22513	PF00234,PF14368,PF14547
ath:AT3G54030	PF00069,PF03041,PF07714,PF12895,PF13414,PF14383,PF14559,PF15384
ath:AT3G46580	PF01429,PF05764
ath:AT3G28210	PF01428,PF08901
ath:AT3G25905	PF15117
ath:AT3G06520	PF05641,PF15057
ath:AT3G20930	PF00076,PF05922,PF13893,PF14259
ath:AT1G13160	PF03478,PF05285,PF08158,PF10056
ath:AT5G46060	PF04654
ath:AT5G43755	PF13456
ath:AT5G24370	PF04043
ath:AT5G06000	PF00076,PF12353,PF13696,PF13893,PF14259
ath:AT3G60990	PF01697,PF13704
ath:AT1G64830	PF00026,PF13650,PF14541,PF14543
ath:AT1G73820	PF04722
ath:AT5G60470	PF00096,PF12171,PF12874,PF13465,PF13894,PF13912
ath:AT5G12960	PF05270,PF07944
ath:AT3G02885	PF02704
ath:AT3G16800	PF00481,PF13672
ath:AT1G01750	PF00241
ath:AT1G09030	PF00125,PF00808,PF02194,PF07524
ath:AT3G05190	PF01063
ath:AT5G20730	PF00564,PF02309,PF02362,PF06507
ath:AT4G30240	PF09177,PF14479
ath:AT3G56860	PF00076,PF05172,PF13893,PF14259
ath:AT1G15990	PF00027,PF00520
ath:AT1G45130	PF01301,PF02449,PF02837,PF13364
ath:AT1G23440	PF01470
ath:AT5G42420	PF00892,PF03083,PF03151
ath:AT4G31780	PF00534,PF04101,PF06925,PF13528,PF13692
ath:AT4G22517	PF00234,PF14368,PF14547
ath:AT2G35620	PF00069,PF00560,PF01636,PF07714,PF08263,PF12799,PF13504,PF13516,PF13855
ath:AT1G19310	PF00097,PF05290,PF12678,PF12861,PF13445,PF13639,PF13920,PF13923,PF14634,PF14835,PF15227
ath:AT5G64110	PF00141
ath:AT5G16600	PF00249,PF13921
ath:AT4G26110	PF00956,PF05400
ath:AT4G18660	PF07813
ath:AT3G01550	PF00892,PF03151,PF08449
ath:AT3G20935	PF00067
ath:AT5G56660	PF01546,PF07687
ath:AT5G01030	PF10510,PF12043
ath:AT4G03090	PF01268
ath:AT1G67140	PF02985,PF13513,PF13646
ath:AT3G23240	PF00847,PF03374
ath:AT3G15790	PF01429
ath:AT5G41090	PF02365
ath:AT5G15270	PF00013,PF02895,PF07650,PF13014,PF13083,PF13184
ath:AT4G04423	PF04006,PF04792
ath:AT3G11830	PF00118
ath:AT5G66940	PF02701
ath:AT3G59170	PF00646,PF07723,PF12937
ath:AT3G51890	PF01086
ath:AT3G33520	PF00022,PF06723,PF10842
ath:AT1G55730	PF01699
ath:ArthMp112	PF05919
ath:AT5G03860	PF01274,PF03328
ath:AT3G55210	PF02365
ath:AT3G07700	PF01636,PF03109,PF11676
ath:AT1G77420	PF00561,PF00756,PF00975,PF01738,PF02230,PF03959,PF12146,PF12695,PF12697
ath:AT1G29910	PF00504,PF10143
ath:AT2G30650	PF00378,PF13766
ath:AT1G14340	PF00076,PF13893,PF14259
ath:AT4G21140	PF09812
ath:AT4G00990	PF01496,PF02373,PF07883
ath:AT3G47760	PF00005,PF01078,PF12698,PF13175,PF13304,PF13476,PF13555
ath:AT1G06890	PF00892,PF03151,PF04142,PF05961,PF08449,PF13536
ath:AT2G04830	PF03478
ath:AT1G69970	PF03917
ath:AT2G17530	PF00069,PF01163,PF07714
ath:AT5G51690	PF00155,PF01212,PF02811
ath:AT5G33320	PF00892,PF03151,PF08449
ath:AT4G35380	PF01369,PF09324,PF12783
ath:AT4G22680	PF00249,PF13921
ath:AT4G17010	PF01910,PF01920,PF07106,PF08529,PF08696,PF11727
ath:AT1G28580	PF00657,PF11934,PF13472
ath:AT3G23245	PF10642,PF13654
ath:AT2G39220	PF01734
ath:AT2G40930	PF00443,PF06337,PF12637,PF13423,PF14533,PF14836
ath:AT2G44890	PF00067
ath:AT1G22110	PF11250
ath:AT1G76090	PF01135,PF01170,PF01209,PF02353,PF05175,PF07021,PF08123,PF08241,PF08242,PF08498,PF09445,PF12847,PF13489,PF13649,PF13659,PF13847
ath:AT5G25870	PF03566
ath:AT5G21910	PF02628,PF09685
ath:AT5G07500	PF00642
ath:AT4G09560	PF00097,PF00628,PF02225,PF12678,PF12861,PF13639,PF13920,PF13923,PF14447,PF14634
ath:AT3G14140	PF13532
ath:AT1G10700	PF00156,PF13793,PF14572
ath:AT5G61970	PF07719
ath:AT5G47560	PF00939,PF03600,PF08122
ath:AT5G43600	PF01546,PF04389,PF07687
ath:AT3G51895	PF00916,PF01740,PF13466,PF13792
ath:AT1G50760	PF10536,PF15630
ath:AT3G06690	PF01756
ath:AT5G06170	PF00083,PF07690,PF13347
ath:AT3G50240	PF00225
ath:AT3G28380	PF00005,PF00664,PF01580,PF01935,PF02463,PF03193,PF06414,PF09818,PF12846,PF13175,PF13191,PF13207,PF13238,PF13245,PF13304,PF13401,PF13476,PF13521,PF13555,PF13558
ath:AT3G02730	PF00085,PF00578,PF08534,PF13098,PF13899,PF13905,PF14595
ath:AT1G72450	PF06200,PF09425
ath:AT5G57840	PF02458
ath:AT4G14910	PF00475
ath:AT3G42790	PF00628,PF07496,PF12165,PF12569
ath:AT3G24420	PF00561,PF00756,PF03096,PF03192,PF12695,PF12697
ath:AT1G73990	PF00378,PF00574,PF01343,PF01972
ath:AT2G20010	PF05664,PF10540
ath:AT1G14345	PF03703,PF08596,PF14470
ath:AT5G65610	PF05366,PF06810
ath:AT4G36600	PF02987,PF05957,PF11917
ath:AT4G27610	PF00038,PF03962,PF03978,PF04156,PF05008,PF05335,PF05529,PF05531,PF07106,PF08232,PF08317,PF08614,PF10186,PF11559,PF13094,PF13683,PF13851,PF14932
ath:AT1G68320	PF00249,PF13921
ath:AT2G21550	PF00186,PF00303,PF10281
ath:AT2G40935	PF04749
ath:AT3G16970	PF05938
ath:AT1G05240	PF00141
ath:AT2G34250	PF00344,PF10559
ath:AT5G50040	PF04043,PF06126,PF10661
ath:AT5G02530	PF00076,PF13865,PF13893,PF14259
ath:AT4G12040	PF01428,PF01754
ath:AT2G43240	PF03151,PF04142,PF13536
ath:AT2G35790	PF06979
ath:AT5G42590	PF00067
ath:AT5G24220	PF01083,PF01764,PF11187,PF12695,PF12697
ath:AT4G26280	PF00685,PF13469
ath:AT3G60840	PF03999
ath:AT2G09970	PF07911,PF11120
ath:AT1G53070	PF00139
ath:AT1G19480	PF00730
ath:AT5G64280	PF00939
ath:AT5G60320	PF00069,PF00139,PF01636,PF02009,PF06365,PF07714,PF12260,PF14531
ath:AT5G38460	PF03155,PF09594
ath:AT5G16770	PF00249,PF08368,PF13921
ath:AT3G05040	PF08389
ath:AT1G27250	PF02671,PF11408
ath:AT1G01600	PF00067
ath:AT3G56710	PF05678
ath:AT1G78920	PF03030,PF10857
ath:AT4G31630	PF02362
ath:AT3G19280	PF00852,PF13524
ath:AT1G63350	PF00560,PF00931,PF01637,PF05816,PF12799,PF13191,PF13207,PF13238,PF13401,PF13855
ath:AT3G55380	PF00179,PF05773
ath:AT2G03460	PF01344,PF07646,PF08005,PF13964
ath:AT3G01400	PF00514,PF03224,PF04826,PF05536,PF13646
ath:AT1G78922	PF14935,PF15345
ath:AT3G07870	PF00646,PF07734,PF08268,PF12937
ath:AT1G77590	PF00501
ath:AT5G56510	PF00806,PF10530
ath:AT2G35795	PF00226,PF03656
ath:AT2G25150	PF02458
ath:AT1G19485	PF00400,PF02178,PF06678
ath:AT3G63150	PF00004,PF00005,PF00009,PF00036,PF00071,PF00350,PF01637,PF01926,PF03205,PF04670,PF05049,PF05673,PF08355,PF08356,PF08477,PF13191,PF13202,PF13405,PF13499,PF13555
ath:AT1G22280	PF00481,PF02770,PF07228,PF13672
ath:AT3G15640	PF01215,PF10276
ath:AT2G26690	PF00854,PF07332,PF07690,PF11108
ath:AT5G55180	PF00332,PF07983
ath:AT5G15120	PF07847
ath:AT5G07670	PF00646,PF12937,PF13855
ath:AT4G17180	PF00332,PF07983
ath:AT3G59020	PF01465,PF03115,PF03378,PF03810,PF08389,PF08506,PF12333
ath:AT3G51740	PF00069,PF00560,PF02480,PF04478,PF07714,PF08263,PF12799,PF13516,PF13855,PF15069,PF15102
ath:AT2G39390	PF00380,PF00831
ath:AT3G25920	PF00828
ath:AT2G30500	PF07765,PF13166
ath:AT1G10870	PF00023,PF00169,PF01412,PF03114,PF12796,PF13606,PF13637,PF13857,PF14823,PF15409,PF15413
ath:AT1G18150	PF00069,PF06293,PF07714,PF14531
ath:AT4G26288	PF11546
ath:AT4G00840	PF01529,PF02674,PF07219
ath:AT3G47610	PF06221
ath:AT1G32560	PF00567,PF03760,PF09098,PF12868
ath:AT1G69820	PF01019
ath:AT3G10350	PF00142,PF00448,PF01656,PF01695,PF02374,PF06414,PF06564,PF10609,PF12846,PF13481,PF13614
ath:AT1G80070	PF01398,PF08082,PF08083,PF08084,PF10596,PF10597,PF10598,PF12134
ath:AT5G51540	PF01432,PF13398
ath:AT4G22530	PF01209,PF05219,PF08241,PF08242,PF12847,PF13489,PF13649,PF13847
ath:AT4G13540	PF06156,PF08941,PF12329,PF13166
ath:AT3G24590	PF00717,PF10502
ath:AT2G44740	PF00134,PF08613
ath:AT2G20180	PF00010
ath:AT1G28430	PF00067
ath:AT1G54250	PF03870
ath:AT4G35230	PF00069,PF07714,PF12938,PF13414
ath:AT4G27780	PF00023,PF00887,PF12796,PF13606,PF13637,PF13857
ath:AT5G65780	PF04582
ath:AT5G61820	PF07712,PF11837
ath:AT5G34828	PF02953
ath:AT5G10150	PF06136
ath:AT4G36770	PF00201,PF04101,PF04227,PF06421,PF13528
ath:AT3G06540	PF00996
ath:AT2G26695	PF00641,PF12773,PF13878
ath:AT1G50610	PF00069,PF00560,PF02480,PF05745,PF07714,PF08263,PF12799,PF13855,PF14531,PF15345
ath:AT2G16050	PF03107,PF07649
ath:AT5G39960	PF00005,PF00009,PF00071,PF00350,PF00625,PF00735,PF01580,PF01926,PF02421,PF03193,PF03205,PF03266,PF04548,PF04670,PF07475,PF07710,PF08477,PF13207,PF13238,PF13401,PF13479,PF13521,PF13555,PF14714
ath:AT5G24390	PF00566
ath:AT5G06020	PF04071,PF05938,PF06017
ath:AT3G54050	PF00316
ath:AT3G28230	PF09368
ath:AT1G13180	PF00022,PF06723
ath:AT2G30505	PF03168
ath:AT1G72300	PF00069,PF00560,PF01636,PF04478,PF07714,PF08263,PF09472,PF12799,PF13373,PF13516,PF13855
ath:AT3G20950	PF00067,PF10231
ath:AT5G46080	PF00069,PF03109,PF07714
ath:AT3G42640	PF00122,PF00690,PF00702,PF08282,PF12710,PF13246
ath:AT1G73840	PF14304,PF14327
ath:AT1G69825	PF00304,PF01097
ath:AT1G64850	PF00036,PF00916,PF03979,PF05928,PF10722,PF12763,PF13202,PF13499,PF13833,PF14788
ath:AT5G60490	PF02469
ath:AT5G12980	PF04078
